"","trim.321ra.gtf","trim.331ra.gtf","trim.336r.gtf","trim.370r.gtf","trim.380r.gtf","trim.410r.gtf","trim.414r.gtf","trim.419r.gtf","trim.468r.gtf","trim.512r.gtf","trim.549r.gtf","trim.568r.gtf","trim.571r.gtf","trim.581r.gtf","trim.586r.gtf","gene"
"Ahyacinthus17498",11.1459542996958,13.4221995565303,12.5062155914222,9.79042383021013,12.0422812167542,11.0973551960753,10.5142397241786,12.5970784040768,12.4109861973397,12.2678368884516,12.4535173387206,8.91069338987721,13.325146732098,6.47174411986686,13.0685498953925,"Ahyacinthus17498"
"Ahyacinthus04375",10.9813812310668,12.3129821609046,12.5825148844404,9.77157091279966,12.0656527479591,11.7905193310501,11.195182796086,12.4071311662648,12.1234375544964,12.526420752916,10.9834154692826,10.4666309364068,11.8432863404496,10.5886637891601,11.6751929498725,"Ahyacinthus04375"
"Ahyacinthus16727",12.6882743948995,13.2596571519341,13.5407839956238,12.2880030572004,12.1450223729556,11.0563990299174,11.8253578968139,13.1636532992165,12.3767739071085,12.832314992903,12.3067201837026,12.14947191738,13.0862258802798,10.9063644069525,13.0646851714158,"Ahyacinthus16727"
"Ahyacinthus18712",8.38895953908984,7.80289182958636,7.44803043776443,6.47174411986686,7.20808194857155,9.42636139443699,8.69008194711109,7.63692867899766,7.47296560143379,7.47205256595236,8.48362305952691,8.97078547228263,7.66252372238386,10.0014596453202,7.97929585498462,"Ahyacinthus18712"
"Ahyacinthus18713",7.35030570184313,7.43272060030629,7.55090155327626,6.47174411986686,7.08353523273044,7.68066066106815,7.91177038599129,7.621590581922,6.47174411986686,7.3336986731299,7.50312909380513,11.0557355482119,6.47174411986686,12.0891789189231,6.47174411986686,"Ahyacinthus18713"
"Ahyacinthus18714",8.64035994373449,7.95769653319912,7.45638807060227,9.07257299767669,7.90125525889063,9.30811813167721,8.4184991932861,7.76962321988039,7.54279418100583,7.78408608095689,8.4492911871706,9.69551097838587,8.57756873871584,10.0669915397041,8.13537147570802,"Ahyacinthus18714"
"Ahyacinthus18715",10.8211851859566,10.3663215446937,11.2520804206887,11.4839195483259,10.6126594985551,11.4340401092228,10.9647727992934,10.4409830961817,11.3053107935302,10.7095743435118,11.7422283421966,11.4628269673047,10.522942753204,12.1530173177756,9.72619853270308,"Ahyacinthus18715"
"Ahyacinthus18719",12.6170126847477,12.3118954130093,12.069713249442,13.9921191840503,11.8215421902118,12.7546031826607,13.1974436471888,12.292785973951,11.4886145705712,12.1641528860553,12.6908236959656,12.8953075001089,12.1538480213453,14.2421330211028,11.2906063695683,"Ahyacinthus18719"
"Ahyacinthus17133",9.25277710268358,9.08959630231783,9.21799321783668,10.4204259982279,8.48099446425254,9.68588714337613,10.6409792253524,9.14353132961389,8.98577759338362,9.11189582499379,9.59084640772173,9.37986740878796,9.9093536835102,10.3945660863917,8.92649721478661,"Ahyacinthus17133"
"Ahyacinthus17130",7.91948306124136,9.31788871347648,9.80651186257047,8.16279337004927,10.355681216014,8.66612265530675,8.23074872834691,9.23018619095167,10.0241343520589,9.77711555231971,8.99178520807016,7.69910214252172,8.70829812285493,6.47174411986686,9.70317938754798,"Ahyacinthus17130"
"Ahyacinthus13808",8.63438729090393,9.70149455956211,9.7540300377343,6.47174411986686,9.68067554840332,8.54665115348608,8.11848752864037,10.0418825091555,9.46548565190478,9.52579425312628,8.58837453812778,7.80543230212589,9.85817696984819,8.54364143488501,9.92469370425424,"Ahyacinthus13808"
"Ahyacinthus07786",8.83397764231753,8.14520297856677,7.65008837390685,10.1761196925123,7.97437772041398,8.36275607657736,10.4858733352424,8.17343158684296,7.96637070895892,7.84891485819699,7.90227398074463,9.50060234978687,7.32535205831947,9.79098690233469,7.64376552251889,"Ahyacinthus07786"
"Ahyacinthus16260",9.22473734981451,8.4611434997542,8.30466146132204,8.54142206802826,8.17663796665052,9.74186315458665,10.663219520697,8.6375026203915,9.42844936606576,8.61164703187008,7.50312909380513,9.99770673655281,8.24233827813918,10.0881814528333,8.46811692899018,"Ahyacinthus16260"
"Ahyacinthus06781",10.8574559558168,10.3025397433869,10.2306704533392,13.0968536770223,10.7068398719097,11.3783166599391,11.9789119231235,9.83064620564049,10.2095149269657,11.1624951148588,11.1239826888077,11.277476111688,9.88872643918582,13.2902468583846,9.93392438100381,"Ahyacinthus06781"
"Ahyacinthus08630",9.8303639181648,10.1576468230287,10.9200414515108,9.2761215752032,10.3338617985838,9.96246603102096,9.3956067493353,9.91759965605136,10.2620229326244,10.2246452045856,9.56231038262343,9.32546153482803,10.1920351462754,9.48036517966204,9.99816818088871,"Ahyacinthus08630"
"Ahyacinthus00404",7.33038285077195,8.00752509850043,8.60542946978877,7.44252674417049,8.12344954899071,7.6666243910899,7.91177038599129,8.41916066695108,8.20558210676364,7.3473031790039,7.43650558662903,7.37938149959212,8.54272540683793,7.78545565048964,8.11505124843069,"Ahyacinthus00404"
"Ahyacinthus00402",7.52669989050115,8.31953708759495,9.14314849102026,7.44252674417049,8.52944823741541,7.6523842218058,8.00367199661773,8.73825380635802,8.43895777818467,7.62611271310182,7.4164735231166,7.5800311467574,8.96238488232122,7.78545565048964,8.10475788689327,"Ahyacinthus00402"
"Ahyacinthus24494",12.7798382457726,12.4644338614353,12.2977372819931,14.2308488975625,12.0213397976474,13.3966125119253,13.8057846526459,12.9796135253545,12.3456920236581,12.3773884335267,12.7348997977482,12.3501143315727,12.5045706905429,14.3684744166771,12.8109846765159,"Ahyacinthus24494"
"Ahyacinthus13332",10.1519440894898,10.9425234670754,10.6097967134798,9.12384102848644,10.6526556399841,8.84562932347302,10.0171322969249,10.5391916044894,10.5452956883143,10.5926114788737,10.0778949949208,8.58342656028325,9.89061409269122,8.07984603009963,9.52880878241873,"Ahyacinthus13332"
"Ahyacinthus10605",9.35724379661554,7.54782171703753,7.88340102122892,10.2592935711468,7.71593589985046,8.54004748506379,7.81697392153473,7.63692867899766,7.96637070895892,7.27671225825892,7.81287389475012,12.2382436321087,8.14209740543335,12.2021276608783,7.42032691806684,"Ahyacinthus10605"
"Ahyacinthus23323",8.92036009434807,9.21402493382877,8.06600744686149,11.8967920881622,7.74373321192107,9.59751914329296,9.02096736625188,8.40898709836033,8.67684079030407,8.9749542446538,8.74511554776651,10.5885319458696,7.7943819255466,10.5662626582751,8.63369857464824,"Ahyacinthus23323"
"Ahyacinthus18847",9.86828392558735,9.21719378510608,8.63743333530003,9.65970457055874,8.81918531871755,10.2677387217567,11.9039051210622,9.85641674803981,9.47243022528916,9.1925289530236,10.6184973660338,10.0132628020532,10.2950540147287,10.5473237484447,9.59383374059426,"Ahyacinthus18847"
"Ahyacinthus11218",10.5990607385486,11.2710182622993,10.3231769477173,12.7400295586414,9.97254952975995,13.3672165725513,12.7728527043018,10.6068469897872,9.68718192735699,11.3989359199904,11.2326889202997,12.0548729289282,9.58194229721703,15.3006564463203,10.457103303315,"Ahyacinthus11218"
"Ahyacinthus20914",11.4706798078704,10.4159159432881,10.4942334315817,11.2270710757448,9.44031086968381,10.7163034501135,12.4200199807652,10.3764527193742,9.56943765359802,10.0086430837792,11.1102993632885,10.2269176301965,10.0776874357707,10.8611280285991,9.86525478081044,"Ahyacinthus20914"
"Ahyacinthus20919",13.3085293675503,13.7087586149746,14.2052606249442,13.8811558540698,14.5943275468288,13.6042315993281,12.5256181702938,13.8063279303494,14.9888798845371,13.9969342537146,13.8774407597283,13.8643593769264,14.2712866248917,12.2989876474435,14.2421528092948,"Ahyacinthus20919"
"Ahyacinthus26420",7.46619026464912,7.99115905111544,8.69093199117326,7.76213735758944,8.72871416036276,7.5135853472398,7.4395521421044,8.00039880047558,8.49733692301843,7.75009827270412,7.68543457908865,7.56940243953164,8.2739843784654,8.25464353500086,8.23670692335759,"Ahyacinthus26420"
"Ahyacinthus05236",11.1736566292423,12.6071012070771,12.1470799302561,10.1375370911417,12.4845938916856,12.3000626675252,10.654756559046,12.829000190894,12.0804444687968,12.3985629905468,11.4432665686707,11.5748595328121,12.2301157319622,11.5866415956781,11.8622811921928,"Ahyacinthus05236"
"Ahyacinthus05235",9.30356335866167,9.81846967359884,9.74892860046872,8.47757265632394,9.69144086291319,8.62337219011139,9.02719545560977,10.2513398259511,9.67673960807764,9.70322465634554,9.1000676143777,8.34901070310717,9.59827933528148,8.65203122572524,9.19610687610882,"Ahyacinthus05235"
"Ahyacinthus04501",10.1175536732376,10.2109874528822,10.365207325412,9.06208468522597,10.4943403326367,10.5238470974557,9.48019765288553,10.3843761645323,11.8081298255898,10.4099257142292,8.95016963967302,10.1262373826972,10.6907073750367,9.52805270153518,10.8011532317468,"Ahyacinthus04501"
"Ahyacinthus04508",8.78860324124927,8.95845191334534,9.52955593742869,8.28328308120113,9.24970318410613,8.30029764635525,7.9218099101502,9.00638836377463,9.70930122795083,8.91507104379403,9.03960211867024,8.59647517075876,8.88292559185283,8.42527970668531,9.74584920006684,"Ahyacinthus04508"
"Ahyacinthus13106",10.2572253538664,10.2211099813434,9.73351277502319,11.3178761928602,10.2567596912416,11.1268040759212,12.0859040459828,10.15260224379,9.99453960557329,9.80003708583901,11.2848706457163,10.2740687179489,10.0593800066992,11.5145589479852,10.6366147834368,"Ahyacinthus13106"
"Ahyacinthus05675",11.8360236130429,11.1328640561826,11.1527226805606,13.6533425600717,10.0560214396513,11.9785955033311,13.3462496275127,10.8308809031751,10.8725489478697,10.3290556481192,12.6616492228653,11.3456164374975,10.8668425026213,13.9070739816084,10.895418676032,"Ahyacinthus05675"
"Ahyacinthus01959",9.58954836760304,9.96881741498983,11.2149907807445,8.85796579762157,10.1278762049043,8.67211747246659,8.36475257241831,10.1396749053126,10.0893928107674,11.2507844516481,10.0004454866052,9.10441281868717,10.2041921886327,6.47174411986686,10.1795611551087,"Ahyacinthus01959"
"Ahyacinthus06371",10.4834068583774,9.91981212673745,9.1801197605932,11.6802798201541,8.97765614311638,10.4271735648917,12.2357733310711,9.57258703817425,9.24941077554394,10.0333378337397,10.0565351358577,10.5718893222578,8.77755080975256,11.6605706365121,9.47160971326935,"Ahyacinthus06371"
"Ahyacinthus06370",10.5209477937342,9.70930500845872,9.4932528137306,10.8912606666835,8.83479263920362,9.95540384848389,12.2744272997625,9.32335656781011,9.72819466976361,9.19791943287581,9.8047228949567,10.2375310774767,9.11515788154926,11.8604721777434,8.41315444228164,"Ahyacinthus06370"
"Ahyacinthus12764",10.5560240419654,8.1488052595296,9.13721891676663,11.3200209239068,8.47224976601792,11.3020326306869,11.1501112629094,8.25708548677363,8.78985751863453,8.6445138136325,10.0778949949208,9.42049858401239,9.1603928601339,10.3025802626549,9.20054938100235,"Ahyacinthus12764"
"Ahyacinthus12763",9.49951019114586,8.82804787924148,7.55834589041358,10.4324060230045,7.10812656001844,9.25085196046054,10.8819353432087,7.76962321988039,7.56764434095635,7.43049147871732,9.0737918787741,9.75985478190787,8.00935268341035,13.191587798543,7.44043492794377,"Ahyacinthus12763"
"Ahyacinthus12769",15.4892586374941,13.2158924354209,12.7919712442081,16.7980389382151,13.0028589563224,16.24632312329,15.99688818866,12.3981660559237,14.0491900642258,13.5385995936464,14.416492563218,16.3681542744342,12.1294845285191,16.8580773876331,13.4869594804219,"Ahyacinthus12769"
"Ahyacinthus12768",9.5121339746021,8.44993276568282,8.98660516457799,10.4831908947021,8.2798380371533,10.0289826053919,9.22545599386197,8.22490916110766,7.99373414631205,8.15907406466145,8.97113716259425,9.487192135345,8.44308588813356,9.42259347110124,7.96186294267746,"Ahyacinthus12768"
"Ahyacinthus09818",12.0972581894471,11.7468235679048,11.8142088963748,13.827956305897,11.9893459011586,12.2532057744363,12.6915708512744,12.0041892081824,11.7904495029835,11.4589038644962,12.1687625857956,12.6632050179532,11.8596271817248,13.7317610506589,12.3018903757286,"Ahyacinthus09818"
"Ahyacinthus17302",11.1061152240178,10.5064196225047,9.84523047274298,11.9461934307528,10.3481948445082,11.2165955821678,10.3696179852271,10.6367134330921,9.78340387591659,10.5384405381607,10.2265134304396,11.3704347257647,10.1232527542816,10.9983561283715,10.0193656374502,"Ahyacinthus17302"
"Ahyacinthus17303",10.4002051581366,10.033995182979,9.69156117774867,10.7550563728841,9.23821363445093,11.402585508928,12.5557418432612,9.43463715518445,9.27957507886119,10.3296584288485,10.3783801089316,11.9196003649859,9.67283928804297,13.3995256354916,9.29068532626919,"Ahyacinthus17303"
"Ahyacinthus17309",10.1770393763823,10.2257578054033,10.2141923733657,12.7872527349047,10.1129075261092,10.6233025367087,10.602225033313,10.269239452766,10.8338353297852,9.93107733676804,10.5558280498613,11.3901041989932,9.95153783254311,13.0377999657,10.2401881424762,"Ahyacinthus17309"
"Ahyacinthus06599",8.33966147377265,7.74756756379477,6.47174411986686,8.83325449718521,8.00922031284592,8.18269611608008,7.86541457507276,7.96391661876548,7.89781970037668,7.77989820291333,9.14658744436161,7.94719175499059,7.53513537764433,10.882415749511,7.33454766656646,"Ahyacinthus06599"
"Ahyacinthus03940",11.202117028188,7.83663267585463,8.53895261857572,10.4908464698139,8.38758424632452,9.31185303596405,9.43160663863685,8.38057764511203,8.86738575075941,8.58219165519638,8.71396732659547,8.93438110281555,8.04777882761418,9.52805270153518,8.5427352895945,"Ahyacinthus03940"
"Ahyacinthus03946",9.59449479208291,9.98905186997576,10.6839573724346,8.72955890257598,11.0256836923861,9.35590539594718,8.69008194711109,10.8079987842187,11.1232072788367,11.1011775816941,9.4475091324642,9.05927096873451,9.92047972453532,9.82936085568853,10.7722078954171,"Ahyacinthus03946"
"Ahyacinthus03949",9.80762410652759,8.34121425067882,8.67147497262508,8.99740170038861,7.55049585739552,10.0534206133517,10.757419602698,7.6863723394164,8.49733692301843,8.71941815068002,10.8338564681135,8.69239841838699,8.14209740543335,11.5281112850702,8.0995770926521,"Ahyacinthus03949"
"Ahyacinthus08393",7.9687035058078,8.14520297856677,8.26288427845318,8.46109898121077,7.68734871128475,9.8192798184698,11.0139037228402,8.17343158684296,8.68920333761984,7.46038283336348,8.95280841051765,9.7542938828394,8.04777882761418,10.6070675832405,6.47174411986686,"Ahyacinthus08393"
"Ahyacinthus08396",10.4680036676848,9.81743933607659,9.13325159062505,11.7230271177758,8.93718542911881,9.40559610250451,11.0240364875916,9.69127369321295,9.38118960291091,9.3791849415411,10.937642436028,8.51151721085177,8.62577377570875,11.1663638206301,8.8796075862354,"Ahyacinthus08396"
"Ahyacinthus08395",7.46047576302538,7.71074041677595,7.90464897011401,8.82072556599945,7.47364860037753,7.01824215127044,8.85044845759685,7.24030291814578,6.89118007758644,7.75440860118039,8.90995689318254,8.44510733736604,7.81324461592152,10.5435057365408,7.37858212239625,"Ahyacinthus08395"
"Ahyacinthus08802",9.25025141217508,9.13065301612416,8.75291192619197,9.61800228951539,9.0208218038884,9.49670070404,10.5561126531881,9.06973371770154,9.25347088331164,8.95421500365226,8.87968599350008,8.97404692908934,9.01641400024727,11.0503141929043,9.0282932459904,"Ahyacinthus08802"
"Ahyacinthus11058",8.83054152594056,8.37153988599077,8.31210704060543,9.36342921533481,8.08794498163639,9.12439552396218,9.02096736625188,8.02173642268412,8.39720226981287,8.18567057357847,9.09532759093899,8.83340937776903,8.25509549610972,9.33567595013358,8.34725281067337,"Ahyacinthus11058"
"Ahyacinthus11051",12.8216563260684,14.8526807841173,14.3804581564919,11.0209471876345,13.7777098666812,12.8254922080859,9.56277983022293,13.5631827077741,16.4735892172013,13.5079834068137,13.9243090688004,11.661256123787,15.0072550944194,8.84518211031577,15.4659101014177,"Ahyacinthus11051"
"Ahyacinthus26623",8.55837797649056,9.80813237941456,9.1352366871189,9.71345387765998,9.74636244154161,7.99150890219388,8.26098858765504,9.95669606949714,10.5015295015523,10.513749893779,9.44934857585403,9.4368909713804,9.51215845163804,9.2040532970834,10.8710619916339,"Ahyacinthus26623"
"Ahyacinthus10017",11.1436215068414,10.3178480042995,10.7850753426161,12.4513443233402,10.3764368638725,11.4844426981021,11.9172687880598,10.7759860346388,10.2826924541828,10.7311360419377,11.1598475899531,11.077969129932,10.5421848505671,12.1099164103445,10.8061591986335,"Ahyacinthus10017"
"Ahyacinthus20667",8.56470964396417,8.61355095753098,9.41769158729309,7.59806030532353,9.31202683998595,8.35511851083218,8.89228340076885,8.81702905658789,9.1525711536439,9.30651556322489,7.96770941814562,7.29511941931983,8.78595855039929,8.37096097557711,9.14164756777532,"Ahyacinthus20667"
"Ahyacinthus20593",9.30356335866167,9.42681827200795,9.21425234500435,8.32093597382153,9.54727039865129,8.52003063874641,8.82422471407873,9.55415984346091,9.51002113305088,9.55523283274837,8.88246621462846,8.92089623248895,9.55587954407547,8.19205451824497,9.4138733809155,"Ahyacinthus20593"
"Ahyacinthus19470",10.740484158629,9.05619619592029,10.6146763361091,13.6503661526528,8.80566089456794,10.4966550657503,10.3980180667408,8.41916066695108,9.58869689555488,10.0488322932542,10.7443250575718,11.9093163599288,8.77755080975256,13.8752645863363,8.4871836107387,"Ahyacinthus19470"
"Ahyacinthus16410",10.2896532040337,10.0903755997849,11.0340869230431,10.2136856886198,11.4910174213626,9.85518942697144,9.95562866031399,11.0408732204839,12.8316591619525,10.7402138584147,10.5354544253807,8.63485318493001,12.1666497128094,6.47174411986686,11.237130377424,"Ahyacinthus16410"
"Ahyacinthus16419",7.68747097515134,8.81108563849928,8.72900403536037,11.5548205863575,8.19140816631701,9.17060806260265,7.92679555382151,7.50655428430133,9.3588246083428,8.01961732012606,10.5907993079514,8.29529354111306,7.65162186589736,13.3266784129269,7.86394674443824,"Ahyacinthus16419"
"Ahyacinthus12565",11.5261951391042,11.5604245606101,12.4557885028507,10.9084829150562,12.8263618324881,10.4440253193574,8.88079269038984,11.7471749565998,11.7106214886899,11.7743768372133,10.5165205706938,9.84945446911498,11.885674754289,9.18418329942017,12.1022652298502,"Ahyacinthus12565"
"Ahyacinthus12563",9.12045868766397,8.39821736812405,8.19536159794561,10.6734013248847,8.15413424644225,9.84246886378192,10.0414086393574,8.82817605069829,8.37382811641011,8.9875608896074,9.52623952710248,9.30513716992867,8.17645167258637,10.2042608255155,8.38474837024394,"Ahyacinthus12563"
"Ahyacinthus12561",12.9514662811174,13.79869470333,13.9133106997363,16.9985044891535,12.3434598220821,13.829142863959,13.8001307663421,11.5308833915365,13.3138423092523,13.0384974418982,12.8612804498437,12.8167426346841,11.6720661450775,15.9102503759623,12.6260564082326,"Ahyacinthus12561"
"Ahyacinthus14077",8.48659229685798,7.46817800101429,7.36878810295494,9.9881988375202,8.05956294846488,8.51328842076823,9.06397778930951,7.98594737382005,7.54279418100583,7.8169981222823,8.95544204497471,8.62642190327878,7.867897601706,10.056277083429,8.2413259059064,"Ahyacinthus14077"
"Ahyacinthus14076",9.04185269514936,7.84136632584449,7.68316481072471,10.6220795408913,7.86766732340162,8.20021241443656,10.0494095339414,8.54449411015105,8.14071516949677,7.72384659284666,9.41209118805538,9.49391330337641,8.50171452399,11.7375702453531,9.00547049375293,"Ahyacinthus14076"
"Ahyacinthus14070",9.55341031535387,9.52023984180574,11.6328006007432,10.0204090384603,11.1799622469106,9.73911646456409,9.68014627989279,9.96895034873097,10.5638802604399,10.3706481108702,9.63822681035964,9.78914888065355,9.78895951660509,8.33339182927272,10.2316832840245,"Ahyacinthus14070"
"Ahyacinthus12044",9.99354539896535,9.83077556670187,10.9306899105668,12.9763856258357,10.5644340183373,11.7512532339646,11.6472594828919,9.8297491455528,10.9863905032226,10.3805691090813,10.5380170310158,11.9435835624714,10.5926528088971,12.7905722610861,10.9154051054506,"Ahyacinthus12044"
"Ahyacinthus12045",9.18555949607216,8.86749160997225,9.29075962318572,11.82616428181,9.55648166771539,10.9355711032372,10.5933931114893,8.97689144919137,9.95941924341131,9.1332072770229,9.30008996356873,11.0691169126114,9.65065954333426,11.5126124461962,10.1150847512188,"Ahyacinthus12045"
"Ahyacinthus09992",11.431078623931,11.2732555316647,11.1484100591965,11.2742963666414,10.4070161626324,11.2627923761902,11.7012414831148,11.104810106064,11.0154016388862,10.8653569150191,11.2050665073433,11.5191208044796,10.8243025486968,11.9262652052726,10.9292319814416,"Ahyacinthus09992"
"Ahyacinthus09661",7.36973468831677,8.12702516245067,8.30838987121762,11.4012663927907,8.03885480438592,8.04234155037354,9.04161784549095,8.54219607896527,7.84343048742858,7.79241162060495,10.0445285155769,9.00623738036865,7.42980746922741,13.0902535294081,7.22496384654974,"Ahyacinthus09661"
"Ahyacinthus00025",11.4757197479876,9.71374878154333,10.2169519694249,11.265419762428,9.8469894895215,10.2921658125057,11.4173540059145,9.16535101016533,9.89161317203281,8.99382055891164,11.2050665073433,8.97078547228263,9.99601173617919,12.255448066884,10.1173971701165,"Ahyacinthus00025"
"Ahyacinthus24386",9.76452291681304,9.85105061583362,9.98384220403972,8.61702646103831,9.93893843965081,9.35951416389995,9.68402391198043,9.99234629731874,10.7538317029828,10.175148169952,9.87301036926212,9.49614653895683,10.4799270175277,9.17413976247594,10.265402825451,"Ahyacinthus24386"
"Ahyacinthus22485",8.04516169443154,11.9465789425378,9.93427735578157,8.18373054348277,8.60284050346342,10.1978280977129,8.08001861148694,7.97865166957145,13.031057922655,8.63023637291753,8.32759175973368,8.64739891473913,11.426347632737,8.31417202925009,7.78420095750506,"Ahyacinthus22485"
"Ahyacinthus21388",7.51060366819671,6.83782647979097,6.47174411986686,6.47174411986686,6.47174411986686,9.39860504716849,7.78907291524182,7.04134990929003,7.30206613625848,6.47174411986686,6.47174411986686,8.52530971603116,7.14505249345144,10.4809913807793,6.47174411986686,"Ahyacinthus21388"
"Ahyacinthus18796",13.8397146559769,13.6380568330129,15.539115871621,17.6912434121468,13.5511060687507,14.7295065755997,13.166729317044,11.735116783938,14.6259724665884,12.756361220753,14.6825518369461,13.490180811384,12.4664932198752,17.1937435295602,13.6019808450212,"Ahyacinthus18796"
"Ahyacinthus10224",10.4599709843731,10.7032531550737,10.1209769099349,12.9912499683684,10.2037741547916,11.5603559487245,12.4851811846293,10.7943663578528,9.77085343466549,10.4805141471454,11.0837033812879,12.4654811347855,10.7247643620462,14.9704609915651,10.8490593025438,"Ahyacinthus10224"
"Ahyacinthus02558",15.5370079693258,15.2078279388533,15.0819633092034,17.0384871533054,14.9993087575462,16.3010343754254,15.8405148363332,15.250351406425,14.726157014875,15.3024765387454,15.3045405829882,16.0962031896173,14.5302506120313,16.7744773390768,15.3659767887763,"Ahyacinthus02558"
"Ahyacinthus02557",13.0597381369379,12.1425116819084,14.6138274772077,17.7438255487536,11.7816878530928,13.736645388275,10.8863871240024,9.1033600300038,14.5075853128316,11.6864194138961,13.6517152077488,13.4045106889229,10.9900139432376,16.039285578605,12.5214813804215,"Ahyacinthus02557"
"Ahyacinthus07236",10.6956345812006,8.00752509850043,6.47174411986686,10.3164858532135,8.65464960139422,10.4885581412328,12.9407082042078,8.96524495272558,7.42629779360222,7.60131803891258,8.54246803296144,11.8708264186275,7.22286407199942,14.8414144528775,8.00212759195095,"Ahyacinthus07236"
"Ahyacinthus04034",13.1183619424365,10.5459081264829,11.4936348343209,13.147192577526,10.3277835611726,13.6423598845144,6.47174411986686,10.9471183209799,11.6661909278658,12.3128433270952,11.3900239308685,14.6930552217515,11.1659152456202,15.4238616525214,12.1066104450227,"Ahyacinthus04034"
"Ahyacinthus08472",10.6126411807144,10.0062981400207,9.56785147647193,11.3829203213777,9.93593419197486,11.3267049883867,11.6054025352023,10.6084071615376,9.57588679323645,9.69571241009358,10.1779434174471,9.88545832809214,10.198126619792,11.4711160658488,10.0620370606901,"Ahyacinthus08472"
"Ahyacinthus08471",10.2535074342406,9.98264484309211,9.0970195004873,10.6564973406037,9.02660325049231,10.1201157980987,11.2702803144599,10.1215234514802,9.8708837161932,9.64001701450716,10.5591956619845,9.78914888065355,9.78895951660509,11.0636808854011,10.3707655174424,"Ahyacinthus08471"
"Ahyacinthus19824",8.63438729090393,8.09734388747608,8.98660516457799,12.2424095065186,8.40312590721308,9.41601739151403,8.74996858046528,8.06664653818791,8.22348854435278,9.28268735358996,8.25293757177791,12.0656546065585,8.59221901056238,13.35626020984,8.40913552505302,"Ahyacinthus19824"
"Ahyacinthus10523",7.97556096196525,7.89210397453459,7.25970566757523,8.89419957919408,7.66979296145815,8.49284619471238,9.40351225837508,7.66196303362846,7.90954484849522,7.35401749634733,8.60217834431187,7.29511941931983,7.25866164005185,9.03640795341541,7.57803906438461,"Ahyacinthus10523"
"Ahyacinthus10522",9.4044116570618,10.1331003966231,9.33951331017682,10.1521282312766,9.12489969727854,10.2254239812675,11.5925365137475,9.74277887589743,9.39407183917975,9.41759245868263,10.3850435452503,10.025586238211,9.90001484434652,10.8549874138015,9.8289229605617,"Ahyacinthus10522"
"Ahyacinthus04931",8.6522239890966,8.29747292078057,7.87802354421555,9.72657709639206,8.41542233179061,8.9466845076058,9.00632331825074,8.28561710166638,8.00449641012445,7.5443463776413,8.32332345246874,9.51828514414988,8.7648386244892,9.58921294404569,7.52551545883795,"Ahyacinthus04931"
"Ahyacinthus05184",13.159212051895,12.3205665469347,13.1882179718328,16.1309828493179,12.3314128983016,14.9403901026147,13.8877599556656,11.9729254882195,13.2037721570121,12.6559915117742,14.8762369474315,14.2475334542807,12.035326490497,15.8190722221354,13.0114718035384,"Ahyacinthus05184"
"Ahyacinthus04582",11.6093961047519,7.98703027452653,9.68889730513839,10.6290295156671,8.19507243727199,12.535607159698,9.18729040308301,7.8711391347679,7.93832186789727,9.47714685972034,8.39396424310943,12.9690213158976,8.98425532001565,12.549115343473,10.1784547633037,"Ahyacinthus04582"
"Ahyacinthus12277",9.43129902433628,9.02195804259194,8.93475291374744,10.1856043640164,8.49830604907724,9.45020338923494,11.2235859644722,9.18256086966115,8.33387165862999,8.79211417840843,8.95280841051765,8.76667813439212,8.57756873871584,9.43099432897339,8.18951940867094,"Ahyacinthus12277"
"Ahyacinthus12278",11.8642015845752,13.2836862298868,13.9471725892776,12.5811785643077,13.9378906823895,12.0245289161516,10.734134202365,12.8428305813923,13.6775530870332,14.0593926909453,13.3973011279186,13.0406580850998,14.0903862493358,12.0534933793236,14.3709866528343,"Ahyacinthus12278"
"Ahyacinthus17383",7.94436583026082,8.05135606540959,7.5204998457394,8.67449835780826,7.6638707531385,8.55975787451987,7.66282532443678,7.76517242081064,7.49979986981841,7.53359781780622,7.93844429312331,8.4155470736478,7.74567223734181,7.98157404180315,7.3997207889725,"Ahyacinthus17383"
"Ahyacinthus04735",10.4057934722585,11.5716733030991,11.8987210373469,8.0047514481034,12.1706070907551,9.72530227890464,9.09782976567669,11.3120594731093,12.5896281550135,11.0204740959281,10.4716410258861,9.35293054910951,10.4381501709015,6.47174411986686,11.6227441544367,"Ahyacinthus04735"
"Ahyacinthus16380",8.92517845444271,9.01096467904937,8.52648931135448,9.12384102848644,8.51821111506462,9.08098872322045,10.2184789980051,8.61812510210756,8.44268614164197,9.00315628964176,9.51751268961621,8.65982544746934,8.85933430428128,10.4486799083462,8.92378370235786,"Ahyacinthus16380"
"Ahyacinthus16387",7.78978094851559,7.86933684195899,7.52819666751933,9.34640128393635,7.22837100509764,9.03159331553747,9.87677376678485,8.25129826784076,8.47575733029822,7.7370571364404,8.47228173284207,7.7884552223902,8.24233827813918,9.4476458786923,8.18951940867094,"Ahyacinthus16387"
"Ahyacinthus16384",8.60410669812649,8.08980450690887,8.28584806199616,9.5155966553514,8.01776611221442,8.36275607657736,9.77038855767453,8.55136371795257,8.14546757761128,8.22307480133342,8.38585806085596,9.85292310093979,7.7751724800158,9.87895974558446,7.58650928670885,"Ahyacinthus16384"
