gene,trim.211r.gtf,trim.218r.gtf,trim.227r.gtf,trim.235r.gtf,trim.236r.gtf,trim.244r.gtf,trim.253r.gtf,trim.61r.gtf,trim.71r.gtf,trim.76r.gtf,trim.82r.gtf,trim.86r.gtf
Peve_00037152,7.300380377,6.391015158,7.028388581,6.391015158,7.179394239,6.391015158,8.00266583,7.573898503,6.391015158,7.240077652,6.391015158,7.297674298
Peve_00037153,6.984286225,7.275323955,6.760988241,6.391015158,7.636795422,6.391015158,7.13724752,6.391015158,6.391015158,6.391015158,6.391015158,6.391015158
Peve_00037154,6.913996011,7.367841668,7.858365151,8.32589051,6.391015158,6.391015158,6.391015158,7.872308408,6.391015158,7.509641692,6.391015158,7.053808447
Peve_00037156,8.190465495,8.922286764,8.812625534,6.391015158,8.487908768,8.253131748,8.597440985,8.337153947,6.391015158,8.253786526,8.493566888,7.998150983
Peve_00037157,8.38498194,8.88473215,8.006912481,9.212942772,9.205394983,8.670107114,9.330678074,7.935604244,8.067055139,7.955751611,7.12715392,9.015354934
Peve_00025354,7.126681638,7.184371172,7.222194076,6.391015158,6.391015158,7.398171034,7.322481913,7.268217062,6.391015158,6.391015158,6.391015158,7.085561311
Peve_00025357,7.653888586,7.389453369,7.94686271,8.28566691,8.950130596,6.391015158,7.758065642,8.194419783,6.391015158,7.982210007,6.391015158,7.871726222
Peve_00033834,7.673038355,8.109516765,6.99395077,6.391015158,6.391015158,7.275809367,6.65928466,8.005832287,6.391015158,6.391015158,6.391015158,7.274229296
Peve_00006052,7.061363627,7.211500915,6.928075001,6.391015158,7.277521536,6.391015158,6.391015158,7.510736179,6.391015158,6.391015158,6.391015158,7.002872538
Peve_00006057,8.266624344,8.535300482,8.808190535,6.391015158,8.190026582,6.391015158,8.553753716,8.897296936,6.391015158,8.334548869,8.539975996,8.281011622
Peve_00006056,6.691299261,6.729731037,7.103135608,6.391015158,7.085956112,6.391015158,6.854347519,7.223679063,6.391015158,6.391015158,6.391015158,7.331610535
Peve_00023858,7.766974411,7.687810382,7.482682627,6.391015158,7.4686909,6.391015158,8.197578636,8.188586766,6.391015158,7.910247791,6.391015158,7.464745053
Peve_00023859,7.158657993,7.299456816,7.797995253,6.391015158,7.973560428,6.391015158,7.013050161,7.448848115,6.391015158,8.12950775,6.391015158,6.946990584
Peve_00023856,7.343253263,7.499697442,6.93799686,7.628418338,6.391015158,6.391015158,7.306242919,6.391015158,6.391015158,6.391015158,6.391015158,7.415910366
Peve_00023851,6.826451193,6.993924259,7.170239566,6.391015158,7.315003758,7.466638888,6.391015158,8.331955544,6.391015158,7.823389621,6.391015158,7.237692568
Peve_00023852,6.674182294,7.184371172,6.539344902,6.391015158,7.085956112,7.453357542,6.517620264,7.97825216,6.391015158,7.782470743,6.391015158,7.053808447
Peve_00039670,7.215704196,7.770219996,7.881928917,6.391015158,6.391015158,8.392463878,7.346254406,7.275397161,6.391015158,7.562778454,6.391015158,7.353482188
Peve_00028752,10.35431025,9.755277479,10.41509418,9.575253114,9.999129407,11.13913498,10.06371688,10.1254676,9.687960024,9.605297764,9.99519496,9.87514701
Peve_00028753,7.38168391,7.287481788,7.015710455,6.391015158,6.391015158,7.453357542,7.438726609,7.656919265,6.391015158,6.874625424,8.232311693,7.455187911
Peve_00028750,8.837783464,9.162099344,9.194273655,6.391015158,9.248412505,9.319867263,8.478445065,9.183449405,9.629222461,9.437703531,8.965350353,9.002389906
Peve_00028751,9.57229225,9.232061078,10.29455694,9.085128644,9.685070097,8.835472641,9.29786507,9.633970414,9.655630172,10.3823762,9.437913944,9.112483662
Peve_00028756,8.839766355,8.423993061,9.205391781,8.640237302,9.434493287,8.543784112,8.564165035,9.335578454,6.391015158,8.827283483,6.391015158,8.393086949
Peve_00028757,7.276729281,6.694110421,7.00275307,6.391015158,6.806438001,6.391015158,7.25545312,7.363349573,6.391015158,7.240077652,6.391015158,7.474203009
Peve_00028754,8.21209739,8.492708512,8.264108453,8.312625528,7.762618212,8.036302686,7.77567328,8.005832287,8.957968582,8.813801029,8.343367812,8.33829434
Peve_00028755,11.07040496,10.52423099,11.42056816,10.17955675,11.00538961,10.27398305,10.97397852,11.09674889,8.696664243,10.9805474,9.844481181,10.44785066
Peve_00028758,7.451615148,7.345666444,7.767368625,6.391015158,8.132074173,6.391015158,7.7856065,7.516162845,6.391015158,6.391015158,6.391015158,6.906197801
Peve_00028759,8.074914664,7.791628064,7.939500462,6.391015158,8.132074173,6.391015158,8.407281098,8.284175562,6.391015158,7.706872075,6.391015158,8.824516217
Peve_00030514,6.913996011,7.589683128,7.019966682,6.391015158,6.391015158,6.391015158,7.354030139,6.391015158,6.391015158,6.938654823,6.391015158,6.984861366
Peve_00030516,8.222772067,8.207100367,8.107027926,8.156522304,7.87924296,6.391015158,8.118950734,8.434481648,6.391015158,7.803122958,6.391015158,7.963434287
Peve_00035746,6.532769074,8.930807663,8.144831507,6.391015158,9.536923395,8.679341024,8.211345092,8.873382118,6.391015158,6.391015158,6.391015158,8.548321907
Peve_00023588,9.228487176,9.261314882,9.14078726,9.039745999,9.277750911,9.441055325,9.010416195,9.118745048,9.60908713,9.94965237,8.232311693,9.472604064
Peve_00023589,8.192645956,8.060377944,8.996569281,7.162966124,8.595058809,7.044888824,8.241767588,8.890507098,6.391015158,8.96330655,6.391015158,8.10174671
Peve_00023583,10.0504949,10.23911994,9.919409473,10.15541995,9.536923395,10.11107792,10.14718923,10.29276686,9.325407444,9.92546806,10.04208148,9.761867888
Peve_00023581,9.944219238,10.03062008,9.687918676,9.788583943,8.758294728,9.359579036,10.15049465,9.453617875,8.785435024,9.345743528,10.54271597,9.973554319
Peve_00023586,7.826779736,7.703283928,7.926127402,6.391015158,8.447573046,6.391015158,7.814869902,7.921027095,6.391015158,7.575615601,6.391015158,8.075352383
Peve_00023587,8.351873893,8.386066473,8.29303521,8.377597559,8.405930006,6.391015158,8.391079719,8.167948888,6.391015158,7.964638821,6.391015158,8.788395127
Peve_00023584,7.043003002,6.975040639,7.388380547,6.391015158,6.391015158,6.391015158,6.910379843,6.967028086,6.391015158,7.672725593,6.391015158,6.927000094
Peve_00023585,7.0467191,7.250428386,7.160067572,6.391015158,7.221845409,6.391015158,7.357891202,6.391015158,6.391015158,6.391015158,6.391015158,7.199311964
Peve_00036203,6.682867998,6.935201481,6.738194151,6.391015158,7.474802652,6.391015158,7.800336906,6.697265749,6.391015158,6.391015158,6.391015158,6.602268091
Peve_00036202,7.726805837,7.250428386,7.954177859,6.391015158,7.292725343,8.233756848,8.199307919,7.3171687,6.391015158,6.391015158,6.391015158,8.085980352
Peve_00027844,6.391015158,8.861093399,6.391015158,8.078377795,7.269808663,8.27850293,8.36411508,7.801119701,6.391015158,6.391015158,7.974323817,6.391015158
Peve_00036206,7.851856528,7.985580517,7.523119171,6.391015158,7.79849312,6.391015158,8.410204822,7.208231929,6.391015158,9.289429146,6.391015158,8.441653266
Peve_00036205,7.42296033,7.141651926,7.024192522,6.391015158,7.748849151,6.391015158,8.551137867,7.510736179,6.391015158,7.328669482,6.391015158,7.580816635
Peve_00038708,6.848614518,6.791423919,6.789315005,6.391015158,6.939165373,7.150491405,6.925269568,7.080257472,6.391015158,7.575615601,6.914335293,7.002872538
Peve_00036208,6.771747017,7.012202173,7.036693683,7.785879912,8.426920774,7.466638888,6.967535122,7.09877904,8.833640052,7.361565502,6.391015158,7.237692568
Peve_00032913,10.52598136,10.27653157,10.41344516,6.391015158,10.64739689,9.98933623,9.985744555,10.41920118,9.744353184,10.79938627,10.25584586,10.07532693
Peve_00032912,8.434431176,7.949364869,8.390350263,6.391015158,8.846303435,7.439878254,8.605001646,8.78617917,6.391015158,8.645569519,6.391015158,8.197075615
Peve_00032911,7.848935753,7.250428386,8.070634899,6.391015158,7.545172221,8.088790212,7.56329719,7.801119701,6.391015158,7.862833199,6.391015158,7.455187911
Peve_00032917,8.330610684,8.087927104,8.550024777,8.271966241,8.655379799,6.391015158,8.489474897,7.971253202,6.391015158,7.973457879,6.391015158,7.890673525
Peve_00032916,8.110409715,8.202154768,8.378073735,6.391015158,6.391015158,7.948753465,7.205773634,8.103839084,6.391015158,7.423779131,6.391015158,7.792514418
Peve_00032915,8.330610684,8.456787133,8.513537275,8.619386367,8.576641391,8.303367879,8.660364299,8.619964225,6.391015158,8.577216663,9.340317564,8.760651981
Peve_00032914,11.93141463,11.55939836,12.90303039,12.00638128,12.30877483,11.74878163,12.04109416,12.26429832,11.22894409,11.78828979,11.193446,11.39333069
Peve_00032918,9.156009476,8.765367488,8.925817816,6.391015158,8.505167143,8.627738209,8.896111826,8.632405244,9.274848446,9.068373474,6.391015158,8.989300775
Peve_00033352,8.835135067,8.260230364,8.587269418,6.391015158,8.53422904,6.391015158,8.539301201,8.511426371,8.833640052,8.685938374,8.172811764,8.602061391
Peve_00033353,12.53470524,12.73436086,13.29926666,12.96086752,14.73560136,12.92120265,13.28181372,13.07094594,12.49237814,13.66308486,12.25199161,12.58611472
Peve_00033351,7.610804854,7.924569129,7.796316394,8.451417466,7.567514944,6.391015158,7.572467284,7.872308408,8.20927743,6.391015158,6.391015158,7.385261551
Peve_00033356,9.25849488,9.199851536,8.274197744,6.391015158,6.391015158,8.781168062,6.391015158,9.734836591,9.204442515,7.377544213,10.4300839,10.12067745
Peve_00033357,8.76438079,8.679445564,8.286419117,6.391015158,6.391015158,9.057784631,6.391015158,9.237354698,8.045285773,7.695614684,9.862038773,9.692141977
Peve_00033354,7.78882534,7.589683128,7.095667764,7.628418338,8.737927494,7.678552694,8.505845322,7.698256217,8.683485983,8.082414886,7.734157975,8.43767571
Peve_00033355,7.831246799,7.606719287,7.072734685,7.628418338,8.754246025,7.678552694,8.456098509,7.724924792,8.845426444,8.137180096,7.734157975,8.51498359
Peve_00033358,9.176812607,8.448666794,8.675192543,8.619386367,8.242345698,9.258093139,8.274715333,9.683862295,6.391015158,8.211348589,8.998111607,9.251886628
Peve_00033359,8.020854531,7.784539241,8.35734528,6.391015158,6.391015158,8.491754035,7.807627677,6.967028086,6.391015158,7.49587731,7.640502712,8.312180846
Peve_00027848,7.676481933,7.572346289,7.719714987,6.391015158,7.35083761,6.391015158,7.506355541,7.898803495,6.391015158,7.782470743,6.391015158,7.225116337
Peve_00029408,6.936982831,7.012202173,7.310946212,6.391015158,7.424713866,7.505366976,7.072523317,6.807698593,8.968726717,8.341050041,8.998111607,7.645891409
Peve_00029405,10.14705782,9.465981057,10.66190741,9.178608352,10.38709298,10.36487431,9.794096573,10.77223867,9.459448238,10.57277956,9.207853472,9.557243917
Peve_00029404,8.441597108,8.609347025,8.337333671,6.391015158,7.903568671,8.702148608,8.431922198,8.929092671,6.391015158,8.51079025,6.391015158,8.096514352
Peve_00029406,6.391015158,6.391015158,6.391015158,8.451417466,7.398573327,6.391015158,7.676353004,6.391015158,6.391015158,7.258610583,6.391015158,7.085561311
Peve_00029401,8.72683389,8.771753443,8.965283581,6.391015158,9.118234991,8.679341024,9.254173817,9.067395552,9.622542576,8.97939061,6.391015158,8.853894298
Peve_00029400,8.113901951,7.961563874,7.952718563,6.391015158,8.074658971,7.997324249,8.382154952,8.297631599,8.109432045,8.884199043,7.734157975,8.453512557
Peve_00029403,9.85410196,9.739526574,11.02433141,9.867362721,8.26326035,9.830407244,9.785054268,9.912376519,6.391015158,10.00645428,9.635456256,9.632117456
Peve_00029402,8.992038304,8.969881314,9.386322922,9.606312399,9.763511469,8.802314756,9.518668292,8.696849475,6.391015158,9.193612346,8.710737884,8.657060162
Peve_00005803,11.46364536,11.46190638,11.50350037,10.81071367,11.31480082,11.24878721,11.57716054,11.21615192,11.27815764,11.21763191,10.50984605,11.18936968
Peve_00005804,8.255288462,7.23767342,8.045288827,6.391015158,8.648812063,8.345729246,7.734990832,8.04272008,6.391015158,7.803122958,9.365362949,8.220969411
Peve_00022066,8.844381799,8.655331697,8.838933077,6.391015158,8.782333213,8.207441157,9.12276814,8.170918642,6.391015158,8.690899141,8.343367812,8.276494699
Peve_00022060,7.743056384,7.490210291,7.512060965,6.391015158,6.391015158,6.391015158,7.314402861,8.039414178,6.391015158,7.423779131,7.12715392,7.669247179
Peve_00022061,7.372238057,6.391015158,7.125047474,6.391015158,6.391015158,8.207441157,7.684546849,7.363349573,6.391015158,6.391015158,6.391015158,7.555260263
Peve_00022068,6.837674708,6.391015158,6.745958202,7.314067301,6.77045949,6.391015158,6.643982437,6.978281878,6.391015158,7.095254454,6.391015158,6.884480888
Peve_00034495,6.874848011,6.844623863,6.869671776,6.391015158,8.254340096,6.391015158,8.166025591,6.391015158,6.391015158,6.391015158,6.391015158,7.037304654
Peve_00043744,8.001840815,7.924569129,8.447103191,6.391015158,7.973560428,7.940454925,7.578532993,8.197325897,6.391015158,6.391015158,6.391015158,7.613885938
Peve_00043745,8.009483534,7.873285761,7.746453386,6.391015158,8.562656381,6.391015158,8.328802964,7.310355425,6.391015158,7.803122958,6.391015158,7.832834392
Peve_00032005,7.086198281,6.391015158,7.264868875,6.391015158,6.391015158,6.391015158,7.191630574,7.289564426,6.391015158,6.391015158,6.391015158,7.225116337
Peve_00032000,9.807791067,9.140401761,9.563306046,9.733521705,9.844317922,9.54280854,10.14346144,9.860729443,6.391015158,9.207228475,7.734157975,9.576338652
Peve_00032003,6.625922425,6.95549038,6.722109576,6.391015158,6.988422631,6.391015158,7.19637535,6.391015158,6.391015158,6.391015158,8.044249389,7.172565733
Peve_00032002,8.482043917,8.283647186,8.950700944,6.391015158,7.62644639,6.391015158,7.855028602,8.321493899,6.391015158,8.041696337,6.391015158,7.812860857
Peve_00043740,7.838651758,8.082468121,7.52531535,6.391015158,8.01796191,6.391015158,8.274715333,8.137844681,7.85462037,8.082414886,7.421365493,7.986694149
Peve_00012966,9.914912488,10.0738288,9.853946461,8.758891593,10.13949254,10.26957743,9.924206431,9.472730875,10.31782016,11.08826203,9.414145833,10.0777501
Peve_00012967,8.117384054,7.687810382,8.912175434,6.391015158,8.560310938,7.956992251,8.269828544,7.852990522,8.957968582,9.66516904,8.931782543,7.871726222
Peve_00031262,6.674182294,7.262975588,6.962012691,6.391015158,6.391015158,8.159983494,6.391015158,7.62356687,6.391015158,7.79284616,8.343367812,6.785357631
Peve_00037635,10.87755269,10.2710909,10.95653449,10.12021486,11.1193768,10.40155232,10.88434608,10.64282839,9.780737564,10.40724491,10.37026237,10.52426318
Peve_00037634,8.496676517,7.899219581,8.432410468,6.391015158,8.29831546,8.553945049,8.418936061,8.490891983,6.391015158,8.404288948,7.82016089,8.376478441
Peve_00037636,8.815104435,8.713151212,8.557201264,8.832517469,8.66408637,6.391015158,8.930042748,8.690939168,8.683485983,8.544426432,6.391015158,8.779211052
Peve_00037631,7.279392192,8.020697287,7.019966682,6.391015158,6.391015158,6.391015158,6.939737645,7.81331004,6.391015158,6.391015158,6.391015158,7.186062488
Peve_00037639,8.524617763,8.723098631,8.347905608,8.390201201,8.102021313,9.78359821,8.699539836,8.097551355,6.391015158,8.416568052,8.628120345,8.81557647
Peve_00037985,6.889903145,6.993924259,6.815712446,6.391015158,6.898934502,7.369216168,6.700638035,6.718323453,6.391015158,6.757319455,6.391015158,6.946990584
Peve_00037989,7.969442975,7.833215653,7.714284717,6.391015158,7.657180324,6.391015158,7.984185933,8.223175693,8.370853746,7.625348129,8.710737884,8.075352383
Peve_00024059,7.072126099,7.345666444,7.117822966,6.391015158,7.315003758,6.391015158,7.268460382,6.391015158,6.391015158,7.258610583,6.391015158,7.225116337
Peve_00024058,8.675565317,8.2554936,8.66038794,8.312625528,6.391015158,8.240248928,6.391015158,8.540525267,6.391015158,9.27659947,8.8620513,8.51498359
Peve_00011437,9.116677562,8.975372927,8.475994405,6.391015158,8.118810077,8.375139538,8.21817087,7.62356687,6.391015158,6.391015158,6.391015158,8.891155039
Peve_00011436,8.334503484,8.676027474,8.15840145,6.391015158,8.321151106,6.391015158,8.528688688,8.078486977,9.222381704,7.071815567,6.391015158,8.677108466
Peve_00023009,9.173712022,8.22668607,7.9556353,6.391015158,7.811644916,8.855789619,6.391015158,8.316230251,6.391015158,7.919495463,6.391015158,7.878077742
Peve_00024051,9.768403343,9.490762439,10.3254686,8.271966241,10.03189787,6.391015158,9.793035762,10.01188683,8.80975346,10.2167259,8.998111607,9.129213558
Peve_00023006,9.651314378,9.82555747,9.608432818,9.941998487,10.20409475,9.022563866,10.01236414,9.254432292,9.981384006,9.817827665,6.391015158,9.964407815
Peve_00023005,7.936107287,8.054790449,8.412554406,6.391015158,8.502715695,8.454047624,8.085246666,8.310944446,6.391015158,8.416568052,6.391015158,7.85891345
Peve_00023004,8.696310548,8.504463835,11.32120924,8.390201201,8.42952057,8.960526361,8.240096985,8.197325897,8.696664243,8.991330484,6.391015158,8.342594419
Peve_00024054,7.431875471,7.047142233,7.480383731,6.391015158,7.75345866,6.391015158,7.354030139,7.738008886,6.391015158,8.016572437,6.391015158,7.832834392
Peve_00023001,6.784578637,6.542771675,6.760988241,6.391015158,6.391015158,7.188522545,6.480552845,6.852916989,6.391015158,6.708456029,6.391015158,6.884480888
Peve_00024056,7.636160842,7.389453369,7.128630965,6.391015158,7.631634234,6.391015158,7.449196475,7.460415815,6.391015158,6.839047934,6.391015158,7.34261806
Peve_00036584,7.922495671,8.512241902,9.245232614,9.143400048,6.391015158,7.817358177,6.871050268,8.35773601,8.498977058,7.258610583,8.445431433,9.388453849
Peve_00036585,9.415280624,8.026448658,10.19072733,9.039745999,10.16036665,6.391015158,10.17504432,9.316979675,8.336705558,8.347517882,8.998111607,9.370599871
Peve_00036587,10.16714522,8.778109111,12.55637314,9.354677071,9.195162545,9.15833673,10.65592368,10.09557386,6.391015158,8.710559104,10.62685428,9.728208827
Peve_00036580,8.300025603,8.594868707,7.760442388,6.391015158,8.539010173,8.956787791,8.539301201,8.932396708,9.139758698,8.905467569,8.445431433,9.26271476
Peve_00036581,7.798056066,8.104155777,7.544855801,6.391015158,7.292725343,7.798599032,7.868860544,8.072063725,6.391015158,7.047476908,6.391015158,8.216227684
Peve_00036588,8.758780457,9.296494293,8.553617951,6.391015158,9.603112953,7.798599032,8.933979476,8.686984306,9.798585172,7.843287764,6.391015158,9.015354934
Peve_00036589,7.693529103,6.391015158,7.924631752,8.55477255,7.734899129,8.051538322,7.608311183,7.729304244,6.391015158,8.253786526,6.391015158,7.684526371
Peve_00001901,7.859124925,8.723098631,7.690421072,6.391015158,7.28515979,9.500460937,7.590552638,7.698256217,6.391015158,8.189567787,6.391015158,7.963434287
Peve_00026747,15.17165838,15.84485736,15.58310346,15.50755571,17.37139568,15.56353623,16.19293978,15.62692206,14.25574736,15.75059941,15.01025349,15.70936743
Peve_00026746,6.778217255,6.391015158,7.060951473,6.391015158,7.196670793,6.391015158,7.11104333,7.6754969,6.391015158,8.090393589,7.734157975,7.172565733
Peve_00026743,7.012420607,6.892045012,7.08811359,6.391015158,7.364751168,6.391015158,7.210428197,6.852916989,6.391015158,6.391015158,6.391015158,6.391015158
Peve_00026742,8.751746921,9.026470957,8.662866893,9.690771758,9.174467953,7.699537414,9.50441862,8.65084956,8.968726717,7.823389621,8.584788812,8.687020063
Peve_00026741,8.273784624,8.594868707,7.936542214,7.941495952,8.095239343,8.036302686,8.392561113,8.116316368,9.333658398,7.999518185,8.8620513,8.791442572
Peve_00026748,9.94332184,10.68562398,10.80047765,10.18977746,11.73155993,10.32156953,11.48601946,10.31699366,10.37022764,9.791267992,10.96235866,9.990386245
Peve_00023559,7.618115311,7.784539241,7.617302764,8.720503793,7.716007236,8.887674567,8.087144264,7.825365558,8.615552958,7.377544213,8.172811764,7.225116337
Peve_00023558,9.329179672,8.693030569,9.312958313,6.391015158,9.518423736,8.937939458,8.810599588,8.188586766,8.353894918,8.56637772,9.2888356,8.839285231
Peve_00003523,16.58358985,16.41506896,16.07341864,16.31705113,16.04786603,16.40888425,16.81902435,14.97677104,16.33307444,14.92186491,14.6362723,16.55841034
Peve_00045099,6.918677126,7.345666444,7.933576267,6.391015158,6.391015158,6.391015158,6.687503706,7.388645556,6.391015158,7.649313717,6.391015158,7.100866721
Peve_00013361,7.536520747,6.975040639,7.346545596,6.391015158,6.391015158,6.391015158,7.512853941,6.391015158,6.391015158,6.800283046,6.391015158,7.002872538
Peve_00013360,10.3414655,9.663052909,10.10794483,9.950054481,10.86764543,9.923387673,10.2639016,9.937512631,6.391015158,11.79659067,9.93017548,10.47377694
Peve_00013363,8.028374233,7.930818852,7.646797842,6.391015158,8.434704393,8.507583159,6.790229245,8.429667151,9.041750946,8.74428092,8.788525863,7.492831772
Peve_00013362,8.786550932,7.777403474,8.456805803,6.391015158,6.391015158,6.391015158,7.055278233,6.391015158,6.391015158,9.379071173,7.640502712,7.353482188
Peve_00013365,7.685040743,7.250428386,7.413530586,6.391015158,7.899550792,7.898028475,7.64573475,8.052582482,6.391015158,7.467719797,6.391015158,7.661521292
Peve_00013364,7.310672263,7.126809457,7.52531535,6.391015158,6.391015158,6.391015158,7.293846474,7.488709046,6.391015158,6.391015158,6.391015158,7.144776636
Peve_00013367,8.993218632,8.849117222,9.456953371,8.960598746,9.581022614,8.321697775,8.688969765,9.618954282,6.391015158,9.057089413,6.391015158,8.329649924
Peve_00013366,10.53905532,10.24579356,9.945819899,9.770466719,9.984133874,10.15477569,10.58824911,10.14435938,9.681552977,9.615454446,10.29501067,10.45623539
Peve_00015408,9.438998787,9.171634418,8.666988197,9.136249399,8.637792779,9.438414497,7.838669869,8.495483393,6.391015158,8.505098583,8.493566888,8.393086949
Peve_00015409,8.415427704,8.630770089,7.507601017,6.391015158,8.583578274,7.760074772,7.807627677,7.755206179,8.265494744,7.258610583,8.539975996,7.99243671
Peve_00015402,8.577959213,8.881799786,8.328811831,6.391015158,8.889160029,8.33377081,8.881889792,8.531640889,6.391015158,8.555448198,9.896515628,8.888324959
Peve_00015403,8.238612654,8.049176399,9.266587777,8.532505476,9.666333044,9.095511621,8.508553732,9.234708631,6.391015158,9.953643397,6.391015158,8.009495963
Peve_00015401,10.61246987,10.3182729,10.11928326,10.52155164,9.905804466,10.95171592,10.43032677,10.41114944,9.884601672,10.36306308,10.13146534,10.64076053
Peve_00015406,8.569083945,8.870006399,8.454871127,6.391015158,8.672736071,8.386715284,8.207917931,8.857782127,6.391015158,9.295799897,8.8620513,8.132670244
Peve_00015407,8.361421919,8.476866744,8.275313743,8.215598857,8.379196364,6.391015158,7.829211801,7.499787681,6.391015158,7.1397691,8.289074001,7.757727083
Peve_00015404,8.434431176,8.026448658,9.552550675,6.391015158,9.668427255,8.096102568,8.819184909,9.026428956,6.391015158,9.213986686,6.391015158,8.60556691
Peve_00015405,8.711659681,8.394592616,9.177992111,9.164632476,9.384175253,8.618135344,9.224263937,9.489381729,9.366182763,9.376074033,8.750197502,9.336240029
Peve_00027834,7.952229518,8.172053911,7.997118156,6.391015158,8.122139833,8.103370437,8.122637792,8.06883902,6.391015158,8.016572437,9.151111854,8.709863533
Peve_00027832,9.736915839,9.209130885,9.422794184,6.391015158,9.323977331,9.305405853,10.13347282,10.10703596,6.391015158,10.70711718,10.78163528,9.671341767
Peve_00022842,9.968237393,10.09987653,9.628625647,11.24601143,9.608581853,10.68973353,10.05800373,10.26045332,10.60685573,10.82019748,11.31235305,9.866747262
Peve_00022843,7.846007237,8.009108967,7.367720294,6.391015158,6.391015158,8.415202427,7.711400017,8.091230369,6.391015158,6.391015158,8.628120345,8.070002547
Peve_00010478,8.535462013,7.924569129,10.9631385,7.278976572,8.02880282,8.660808411,8.058357175,7.949997229,7.557038293,9.144872193,8.232311693,8.267411408
Peve_00010479,10.50452899,10.45402612,9.784950736,9.681093618,10.1022114,10.11272045,10.77653892,9.539247052,8.683485983,9.833094109,9.314814326,10.36515216
Peve_00010470,7.232836564,7.378715589,7.261897902,8.598199998,9.452905948,9.693911799,8.612519071,8.140889011,6.391015158,8.22565739,7.974323817,8.667122239
Peve_00010471,7.586666269,7.755706732,7.615305201,6.391015158,7.462537991,8.742242506,7.342339291,7.960674386,6.391015158,6.391015158,6.391015158,7.621983641
Peve_00010472,8.908652235,9.503927242,9.001072494,8.99280962,8.909186884,8.883729786,8.697198185,9.17932066,9.481825736,8.182220516,8.670072884,8.941112492
Peve_00010473,7.29778677,6.892045012,7.142779597,7.023772607,7.196670793,7.898028475,7.055278233,7.837289819,7.321900483,7.79284616,8.044249389,7.069884052
Peve_00010474,7.434090371,6.868944285,7.4282818,7.721281137,6.391015158,7.398171034,7.126887303,8.242912451,7.85462037,7.311718152,6.391015158,7.52009319
Peve_00010476,6.889903145,7.063888531,7.302506412,6.391015158,8.032394283,6.391015158,6.939737645,6.391015158,6.391015158,7.453309612,6.391015158,7.100866721
Peve_00010477,8.645354486,8.423993061,8.86828261,6.391015158,8.756271908,8.22723045,8.898131418,8.737502711,8.601536288,8.999232818,6.391015158,8.818562985
Peve_00025096,8.776204311,8.315709834,8.127337443,8.156522304,8.868832738,8.593817063,9.039832703,9.175179556,7.745518531,8.12950775,8.931782543,8.986667836
Peve_00025095,7.713622158,8.250738678,7.682966492,8.390201201,7.188083995,7.826618104,7.975877047,7.594066957,8.283681225,8.22565739,7.899881634,7.812860857
Peve_00025093,7.10674934,7.029926501,6.928075001,6.391015158,6.391015158,7.426193131,6.800023134,7.231284805,6.391015158,6.708456029,7.899881634,6.391015158
Peve_00025099,7.701948438,8.2554936,7.671682437,6.391015158,8.102021313,6.391015158,7.369369748,6.391015158,6.391015158,7.095254454,8.710737884,7.613885938
Peve_00012184,8.266624344,7.572346289,8.157174077,6.391015158,7.899550792,8.207441157,7.628635785,8.286878391,6.391015158,8.14480399,7.640502712,7.878077742
Peve_00022749,7.579118252,7.536714017,7.408558172,6.391015158,7.45010577,6.391015158,7.285474408,8.005832287,9.2575788,7.79284616,6.391015158,7.699582421
Peve_00001674,7.491929048,7.451252755,7.095667764,6.391015158,7.545172221,6.391015158,7.089312292,7.868471597,6.391015158,6.391015158,6.391015158,7.676915183
Peve_00013589,6.980150948,6.391015158,7.730491897,6.391015158,6.391015158,6.391015158,7.126887303,6.391015158,6.391015158,7.600794699,6.391015158,7.736297212
Peve_00013588,7.17104907,7.480624985,7.811333426,6.391015158,6.391015158,6.391015158,7.512853941,6.391015158,8.023106563,6.99566009,6.391015158,7.115823942
Peve_00013585,8.084483778,7.687810382,8.899086956,6.391015158,6.391015158,6.391015158,7.469779301,7.223679063,6.391015158,8.301529257,8.539975996,7.645891409
Peve_00013587,7.998000551,6.391015158,9.479423999,6.391015158,8.199422791,8.028610204,8.290867608,7.488709046,6.391015158,7.600794699,6.391015158,7.845950937
Peve_00017299,7.974688018,7.345666444,7.156644045,7.578575291,6.391015158,8.220669318,7.810047107,6.391015158,7.173793591,6.391015158,7.899881634,6.391015158
Peve_00017298,7.596020353,7.470938849,8.232184358,7.721281137,7.000082582,6.391015158,6.391015158,6.622704694,6.391015158,6.650378303,7.12715392,7.212326216
Peve_00017294,7.468806405,7.860089448,7.648733815,8.739835605,7.230051528,7.412293737,7.210428197,7.85688109,6.391015158,8.041696337,7.734157975,7.653736415
Peve_00017296,8.992628595,9.615444899,8.54551935,9.31743111,9.36092767,8.879773482,9.875988689,9.157090068,9.081795783,11.49101202,8.628120345,9.227763309
Peve_00017290,8.537951756,8.411475654,8.678460117,6.391015158,8.164610688,6.391015158,8.566754958,8.686984306,6.391015158,10.08852843,6.391015158,8.320945738
Peve_00017292,6.796995227,7.509088995,6.891730472,8.215598857,6.391015158,6.391015158,6.627682172,6.391015158,6.391015158,8.267615114,6.391015158,7.053808447
Peve_00001672,8.456693247,8.423993061,8.359433451,9.521914622,8.923568462,6.391015158,8.50041147,8.588337196,6.391015158,8.366725179,9.389967129,8.298917585
