gene,trim.321ra.gtf,trim.331ra.gtf,trim.336r.gtf,trim.370r.gtf,trim.380r.gtf,trim.410r.gtf,trim.414r.gtf,trim.419r.gtf,trim.468r.gtf,trim.512r.gtf,trim.549r.gtf,trim.568r.gtf,trim.571r.gtf,trim.581r.gtf,trim.586r.gtf
Ahyacinthus06783,7.471867134,7.481960893,6.47174412,7.194728756,7.187167178,6.47174412,7.610158232,7.052481827,6.867345742,8.059340493,7.677860669,7.717612545,7.292755783,6.47174412,6.47174412
Ahyacinthus06780,8.644326598,9.537947207,9.292530655,9.143823011,10.09777986,8.081446101,8.242177048,8.587397071,9.827146663,10.67732098,8.531638195,9.340511908,8.814974492,6.47174412,9.171413649
Ahyacinthus16263,11.30379555,11.46777527,11.16368543,9.777883198,11.0479734,10.81790926,12.03802641,11.59168743,11.21331271,10.78476106,11.04286362,10.68452333,11.56298022,11.51261245,10.67545268
Ahyacinthus06786,15.13651847,14.87255892,15.07056622,16.26342552,15.01068209,14.99586185,13.98978754,14.74628821,15.79593668,15.29408642,14.63598457,15.0852659,14.21125775,14.89558312,15.07204745
Ahyacinthus06787,11.35968799,11.41709327,11.21956543,11.67693842,11.49372426,10.98351844,11.59966089,11.63381748,11.44057492,11.65322938,11.76821471,10.53372122,12.26155428,11.49497451,12.17909321
Ahyacinthus06784,8.089320921,9.180304732,8.718237971,8.357475831,8.343011395,7.959876516,8.485736632,8.511941863,8.486592737,9.614316549,9.398812417,7.961866553,8.730331433,9.647821253,9.996911372
Ahyacinthus16267,9.441249706,9.025602848,9.012891355,6.47174412,9.189568473,9.195175313,10.54699098,9.447648433,9.249410776,9.502222202,9.23729869,8.174168758,8.597065894,8.46023419,9.421458782
Ahyacinthus16268,7.22193641,8.180743776,6.47174412,6.47174412,7.776120912,6.47174412,7.28688608,7.641987524,6.47174412,7.214891775,6.47174412,7.621380714,7.902848865,9.744859931,8.007764273
Ahyacinthus08418,6.764032894,8.039567535,8.052249863,6.47174412,8.276421563,7.139107651,8.903676804,8.066646538,8.11179175,7.86452246,8.118968992,8.059572706,8.017142006,6.47174412,7.851064333
Ahyacinthus08419,7.295981958,7.554150476,7.448030438,6.47174412,7.41316242,7.307272776,7.266759176,8.014668252,7.772947152,6.47174412,7.590402446,8.05286416,7.618159729,6.47174412,8.120164279
Ahyacinthus08414,7.937313368,7.560435835,6.47174412,6.47174412,7.397332364,6.47174412,8.336986911,7.476865301,7.567644341,6.47174412,7.785886781,7.479582326,7.77517248,6.47174412,8.013373124
Ahyacinthus08415,7.189975177,7.4470813,7.226920694,6.47174412,6.47174412,8.032354513,8.066908178,7.360478449,6.47174412,6.721894321,7.521268595,7.846715877,6.47174412,6.47174412,6.47174412
Ahyacinthus08416,7.138924643,7.13602691,7.130824504,7.633149875,6.47174412,7.479649269,7.532581803,7.041349909,7.435839006,6.970188696,7.406273584,7.753645776,7.784821534,6.47174412,6.47174412
Ahyacinthus08417,9.404411657,9.322296369,8.526489311,8.906063727,7.969945675,10.1878416,11.21521214,8.761797405,9.508334178,8.931519111,9.78603879,9.098479288,9.74991568,9.83565655,8.768459073
Ahyacinthus08410,6.884402018,6.958847537,7.448030438,6.47174412,6.47174412,7.708150047,7.6881273,7.458553846,7.725467529,7.38031903,7.446345375,6.47174412,7.415683549,6.47174412,7.907863831
Ahyacinthus08411,8.146697999,7.855442709,8.207554842,9.230314508,7.267263057,7.882365118,8.671301826,7.647020039,7.966370709,8.354556436,8.96592564,6.47174412,8.203240502,8.832278862,6.47174412
Ahyacinthus08412,7.330382851,6.47174412,6.47174412,8.24443701,6.47174412,6.47174412,7.397591442,6.867702855,7.772947152,6.47174412,7.331021949,6.47174412,6.47174412,8.652031226,6.47174412
Ahyacinthus08413,7.552904631,7.999371629,7.573056347,6.47174412,6.47174412,8.052242523,8.343986662,7.879178121,7.517245983,7.83307627,7.744043882,8.354256562,7.185104954,9.101701415,6.47174412
Ahyacinthus06048,7.032484777,7.591237591,7.32113695,6.47174412,7.095959469,7.847382632,9.033395186,7.76962322,7.615435159,7.206764175,8.860061606,8.289790914,7.522637963,9.504411942,7.420326918
Ahyacinthus06041,8.89927924,8.821712257,9.692891229,8.716007889,9.099613485,9.162320554,8.797475961,8.781102862,9.353176731,9.13038481,9.737470046,9.068419396,9.352919991,9.81668483,9.361562777
Ahyacinthus06040,8.045161694,9.317888713,9.258487605,7.820976019,8.796567814,8.553221158,9.358652058,9.104869039,7.873984088,8.850668894,8.385858061,7.947191755,8.82315013,6.47174412,9.178192205
Ahyacinthus06043,9.950451185,10.00449257,9.741241726,9.500337233,9.946918817,9.600555943,10.74029867,10.00429815,9.3284339,9.654633462,10.37838011,9.226149637,9.844601604,11.19092862,9.532307337
Ahyacinthus06042,8.636381211,8.895830907,10.15305125,6.47174412,9.301044979,8.081446101,8.272137736,8.722322154,8.920141173,9.376822829,7.944359175,7.455625575,9.393794653,6.47174412,8.871160606
Ahyacinthus06044,9.46744341,9.684610774,10.49196082,8.845667146,11.00968339,9.576075751,9.360279353,9.500783782,10.23095318,10.36301474,9.546964896,9.961267951,11.18207156,7.955616686,10.19496118
Ahyacinthus06047,7.454722962,7.923199883,7.788093958,6.47174412,7.543775405,6.983323612,7.224728529,7.933850201,7.094363673,7.483567092,7.260103056,6.47174412,7.704961737,6.47174412,6.47174412
Ahyacinthus02632,8.799212107,8.475019256,7.573056347,6.47174412,7.615146101,8.886966546,8.522622333,8.185744102,7.786119919,8.046251472,7.48461015,8.395448046,7.640596371,6.47174412,8.12525518
Ahyacinthus02633,8.667877281,8.859283607,8.352275347,6.47174412,8.664769411,8.012115011,8.739746569,9.14938387,7.746086465,8.438234868,9.151153856,8.883101852,8.725954083,7.581667776,8.780604691
Ahyacinthus02630,9.738016763,9.607819439,10.4835969,8.602254119,10.06245556,10.06657559,9.542942746,9.635757641,10.14964678,10.32180238,10.38219159,9.338014809,10.41483806,9.29932833,10.6746705
Ahyacinthus03278,7.837373749,6.47174412,6.47174412,6.47174412,7.596215548,7.407487036,7.388936708,7.529609476,6.47174412,7.939362733,7.208636972,6.47174412,7.102267782,6.47174412,8.317287513
Ahyacinthus02631,7.61291587,7.966156183,8.304661461,7.398874469,7.639815731,7.53007927,7.589634452,7.778467744,8.077120688,7.91003778,7.779029595,7.580031147,7.911414345,6.47174412,6.47174412
Ahyacinthus03277,6.47174412,7.26408448,6.47174412,6.47174412,6.47174412,6.47174412,7.037414194,6.928484442,6.47174412,7.090637172,6.98591662,7.771196997,7.309229945,6.47174412,7.275703394
Ahyacinthus14475,8.881180122,9.410392659,10.9418142,8.556900524,9.878654482,9.443432829,9.085977471,9.871308451,10.04737448,10.72383221,10.22332637,8.227568777,10.25327296,6.47174412,9.696976974
Ahyacinthus02635,13.3296147,13.49516827,15.24454936,16.3458964,15.54744566,15.36843652,13.10850423,13.86816435,16.18594227,14.80774413,15.17747534,15.83668568,15.53096785,14.38716987,15.20028934
Ahyacinthus14479,10.26647801,10.09969978,11.01946367,9.659704571,10.53969866,10.72596851,10.44110475,10.16044495,11.09741942,10.21684019,11.38340568,10.58542614,10.30918246,11.13125269,11.06601393
Ahyacinthus02639,8.648281253,8.630786923,8.504383121,6.47174412,8.2023676,8.506510555,9.138523399,8.9501222,8.654922125,8.867918392,8.71081172,8.766678134,9.423025093,6.47174412,8.273176955
Ahyacinthus05630,8.861153594,7.949172295,7.702491212,9.123841028,8.245235544,8.660100304,9.460660875,8.179603695,8.886086389,8.299920631,9.2669561,8.066242517,8.273984378,10.88241575,8.334499141
Ahyacinthus19809,10.42628246,10.52723979,10.10913213,10.21368569,10.3511941,9.82187522,10.13926224,10.15260224,10.41956741,10.69703969,10.23180942,10.28689454,10.29647316,9.422593471,10.76561396
Ahyacinthus19808,10.1052149,9.34557048,10.40764648,9.21155786,10.60640599,11.55572682,9.684023912,9.912530186,10.61513507,9.955578922,9.538366525,11.24051539,10.25473423,9.995859835,10.15839147
Ahyacinthus19805,7.890338998,9.472334709,8.075089114,10.90562684,9.656454029,8.598299319,9.883515083,9.115385818,8.52206131,9.107593487,10.16248905,8.728104347,9.316496643,6.47174412,9.028293246
Ahyacinthus19804,8.807988758,9.358492886,8.611307145,7.633149875,9.055148077,8.062059165,8.632914704,8.981852336,8.570127512,9.254574752,9.28362209,7.939781172,9.016414,6.47174412,8.676903831
Ahyacinthus19807,6.964252682,7.015704901,7.130824504,8.477572656,6.47174412,7.546276986,8.283186162,7.094920609,6.47174412,7.284078069,7.075559662,8.227568777,6.47174412,6.47174412,7.224963847
Ahyacinthus19806,7.886640692,7.348928343,6.47174412,6.47174412,7.208081949,7.57783667,7.54718085,7.115031008,6.47174412,7.683140625,7.839186999,6.47174412,7.961455947,6.47174412,6.47174412
Ahyacinthus19801,8.337144587,7.054567231,7.33090389,6.47174412,7.347893703,6.47174412,8.245962698,6.47174412,6.47174412,7.97145251,6.965943885,7.689716733,6.47174412,6.47174412,6.47174412
Ahyacinthus19800,11.77387408,9.841962754,9.737382539,11.0954955,9.89525755,11.20086103,13.37449078,9.261496214,10.00763727,10.71464982,10.61445754,11.75935,9.098634032,12.65519004,10.00318433
Ahyacinthus19803,9.581597683,9.704847192,9.508493631,9.093311202,9.652784606,10.13475328,10.14393612,9.940190751,9.318798828,9.931077337,10.05533902,9.79818018,9.74574233,9.271428434,9.718567137
Ahyacinthus19802,8.856099913,9.113695299,9.281870351,8.16279337,8.469321472,8.736318122,8.071294809,8.277127272,7.746086465,8.278453506,8.07247976,7.901963972,8.248733613,6.47174412,8.334499141
Ahyacinthus24209,9.078143875,9.175419466,9.053499547,8.674498358,8.752506088,9.426361394,9.390841827,9.220514486,8.500898339,8.646540773,8.888009466,9.095502851,9.612132921,6.47174412,9.724675551
Ahyacinthus24208,10.03826051,10.31421803,10.21695197,9.302895434,10.21370535,9.519382521,9.587879502,10.83754212,9.444442463,10.71280627,10.00168865,9.498376217,10.70357368,10.94444907,10.41552352
Ahyacinthus24206,7.641549875,7.747567564,7.670067765,6.47174412,6.47174412,7.870829939,7.994345282,7.879178121,7.90369798,7.511708605,8.113893811,7.10902224,8.517247576,6.47174412,8.089146088
Ahyacinthus24205,8.763515152,9.073876922,9.030137327,8.302253452,8.985607196,8.226017625,8.381797258,9.419102183,8.333871659,9.632159066,9.121197037,8.375021943,9.595957071,6.47174412,10.38232694
Ahyacinthus24204,9.989817081,10.34300286,8.278241239,8.986315713,11.4414035,10.68124389,7.936699835,9.616059026,10.03696339,9.366143434,11.03684737,6.47174412,10.2518102,8.806092566,9.644738025
Ahyacinthus24203,7.673918963,8.893826361,7.464664864,7.762137358,7.919994093,7.496780628,7.630247545,8.855643737,7.711484483,9.148627963,8.723389123,7.726741512,8.83935287,6.47174412,8.706003089
Ahyacinthus24202,8.978618784,10.15926832,8.89273769,9.320461708,9.886980324,9.892679855,9.620663078,11.15042921,8.917551914,10.59811747,10.43359479,9.677975859,9.023458226,10.07762593,9.137010388
Ahyacinthus24201,10.15726415,9.689132924,10.41326447,10.15695894,10.14960716,10.54117077,9.538655196,9.754184024,11.46779416,10.24461277,9.701067564,10.95039248,10.21173806,9.504411942,9.721624649
Ahyacinthus24200,11.3274707,10.89726909,11.58824331,11.13258983,11.6300526,11.67078454,10.24219503,10.86301195,11.72930254,11.39922203,10.86068486,12.18195365,11.14172879,10.8793939,11.21205231
Ahyacinthus25556,6.964252682,7.683583974,6.47174412,6.47174412,6.47174412,8.660100304,6.883360624,6.942419688,6.47174412,7.36727692,10.34946547,6.47174412,6.47174412,6.47174412,7.727437222
Ahyacinthus05376,6.47174412,6.47174412,6.47174412,9.553033689,6.47174412,9.072139653,8.513500027,7.5794361,6.47174412,8.094590464,8.034988676,8.05286416,7.484059635,9.944442704,6.47174412
Ahyacinthus05374,9.185559496,9.731385232,9.427363334,11.44515205,10.58047746,9.900060398,8.976553029,9.46170568,11.15493813,9.290256398,10.40578591,10.53479529,9.869710338,10.63244227,10.07399745
Ahyacinthus05375,8.061126989,8.727424282,6.47174412,6.47174412,8.987587699,8.932000987,9.144239467,8.500112974,6.47174412,8.60329914,6.47174412,8.60079572,8.370102285,6.47174412,8.706003089
Ahyacinthus25601,9.948146435,8.377517531,6.47174412,6.47174412,7.965496044,8.970808289,6.47174412,7.052481827,6.47174412,10.64093541,7.996229533,6.47174412,7.429807469,6.47174412,9.319471938
Ahyacinthus05370,10.20234386,8.60609371,7.130824504,9.082981414,7.727146531,8.251283785,10.42049275,8.910688508,7.675646917,6.47174412,6.47174412,10.7506767,6.47174412,9.002550149,6.47174412
Ahyacinthus05371,8.597965112,8.007525099,8.323191867,7.398874469,7.721556783,7.823409719,8.646754031,8.05301379,8.126342208,8.217395371,8.129054137,8.854932063,8.863295092,8.425279707,8.46040957
Ahyacinthus23896,6.939203327,7.307701165,7.192506081,6.47174412,6.47174412,6.47174412,7.007170405,7.302800193,7.109496528,6.47174412,6.719748439,6.47174412,7.124034591,6.47174412,6.47174412
Ahyacinthus10895,11.85710698,11.44976096,12.68832539,10.33788726,12.34177179,11.87591462,11.57577464,11.54124262,12.50921445,12.28650304,12.2382133,12.11266074,12.70903557,10.97307309,12.37502684
Ahyacinthus10894,9.846149798,9.919812127,10.24064751,9.625039062,11.05898998,10.67840176,9.46368436,10.25067255,10.63513459,10.56168827,10.78799751,10.93015879,10.95371007,9.744859931,10.99831304
Ahyacinthus10897,8.593854531,8.796064713,9.84403641,9.652839425,8.213228053,11.16177124,9.230823049,10.1540314,10.31266808,9.412992973,8.487381194,9.533576599,11.19653445,9.308504878,8.509693978
Ahyacinthus10896,9.139767176,9.429537171,9.682215516,8.16279337,10.08068006,9.246948642,8.657720994,9.700153473,10.05885368,9.748384385,9.340424147,9.244987546,9.361191532,8.148440066,9.625251084
Ahyacinthus10891,9.977067115,10.64040477,9.760381034,11.74233683,9.79701799,9.503218798,10.61838851,10.52218057,8.713585356,9.774446686,9.4892157,9.945128651,9.105267511,13.37778805,9.137010388
Ahyacinthus10890,11.60456153,11.67310085,12.41593024,12.48228675,12.32078863,12.33197935,11.24062314,11.57904247,12.39082709,11.6546676,11.56605473,13.3386228,11.82186051,12.47213284,11.73331392
Ahyacinthus10899,12.60181877,12.5047781,12.33759057,12.17060247,12.26230192,11.94478164,12.2040862,12.39456435,12.25962125,12.34525447,12.16986102,12.59633667,11.95172254,12.64012414,12.19930538
Ahyacinthus10898,11.94958084,11.99207691,13.10818846,12.64666239,13.44890151,13.00870264,12.00851741,12.24491536,13.92505034,13.33030246,13.00234473,13.56070713,12.99762409,12.2577727,13.15734961
Ahyacinthus26111,7.032484777,7.198176301,7.238019484,7.484036971,6.47174412,6.47174412,6.47174412,7.830017161,7.435839006,7.090637172,7.260103056,6.47174412,6.47174412,6.47174412,6.47174412
Ahyacinthus26114,6.47174412,6.988092495,6.47174412,6.47174412,6.649566695,7.165853806,7.066047313,6.899206694,7.290756787,6.957687267,7.005111868,6.47174412,6.47174412,9.669184981,6.47174412
Ahyacinthus19349,6.837791801,7.090873226,6.869380302,6.47174412,6.905953768,7.328369509,7.235473517,7.401122007,7.675646917,6.47174412,6.47174412,8.039328713,7.031583139,6.47174412,6.47174412
Ahyacinthus19346,12.08064943,12.17395623,10.86148628,8.952503382,12.15060439,10.13267139,8.026659238,11.02151408,11.23259215,11.34945086,11.11829712,6.47174412,11.30377321,6.47174412,10.09175168
Ahyacinthus19347,10.19331177,10.13968756,9.391567447,7.251334231,10.42491251,8.76449968,6.922344555,9.173982843,9.496468243,9.30153302,9.412091188,6.47174412,9.336227796,6.47174412,8.868333097
Ahyacinthus04212,8.656154883,7.299180883,8.391187453,9.257980397,8.320111381,8.25959045,7.718874021,8.463954524,6.47174412,8.20595567,7.852103443,8.174168758,8.017142006,11.14137221,10.53249254
Ahyacinthus04213,10.31483785,10.63053138,11.1707903,11.0625544,11.44350525,12.14852742,12.01411243,10.63569385,11.79488996,11.20829732,10.91419724,11.55335087,11.12511023,12.45602817,11.5012156
Ahyacinthus04216,10.56203754,10.2863246,9.401421462,10.40429496,9.257851937,9.694426473,11.48817665,10.51997081,10.19192105,10.039999,10.4409201,10.50221748,11.39699807,10.9122897,10.1311934
Ahyacinthus04217,12.6348944,12.70981038,11.99543903,12.49751249,12.18845875,11.73292077,11.74992361,12.6639244,11.82726416,12.01523138,11.42956589,12.10547262,11.21384981,11.45092753,11.48438661
Ahyacinthus04214,11.50870342,11.78597521,12.42189045,12.90253754,12.31315166,13.21296797,13.27233337,11.76402827,12.85260782,12.19593328,12.29267186,13.21370345,12.29409066,14.01919361,12.81612207
Ahyacinthus11416,11.3858547,10.03841235,10.55354314,12.09127122,10.41276739,10.6597893,11.26303002,9.981906079,10.8431165,10.35474836,10.91878609,11.12071706,10.45602283,12.27394103,9.535797182
Ahyacinthus11417,10.9408649,11.17496322,9.85356084,10.54331926,10.16760852,10.15745547,9.450026865,10.95367154,10.15500013,10.48808671,9.471235072,9.95483423,9.74574233,9.32667788,10.11276857
Ahyacinthus11414,11.14462174,11.00492431,10.24965744,10.30783472,10.60326897,10.53174748,11.19249102,11.48303914,10.75172053,9.701350343,9.752364969,10.75344481,10.88952574,11.41177146,10.98954321
Ahyacinthus11415,7.769293929,7.940582271,8.593593783,7.903534351,7.563790577,7.991508902,7.865414575,8.05301379,8.763949134,8.203078687,8.007438932,7.717612545,8.261424326,6.47174412,8.184697228
Ahyacinthus11412,9.781056533,10.01708368,9.424146862,8.444408907,9.486564322,9.16647055,9.271292336,9.391186072,9.712224429,9.178959741,9.538366525,9.300009213,9.768544659,9.280790969,8.637073188
Ahyacinthus11413,9.591529028,9.759582701,10.57731059,9.809028684,11.04011859,10.20378661,8.737178685,9.757965366,11.07003253,10.38695209,10.02876684,11.60015066,10.88482952,9.344616115,10.21451997
Ahyacinthus11410,7.789780949,8.815346442,8.0476273,7.791971249,7.947518249,8.164919553,7.636851436,8.654488985,7.982868456,7.728269271,8.406026198,8.704408164,8.464719211,7.208384207,8.397001154
Ahyacinthus11411,8.367016107,8.580922489,8.491577553,8.119778208,8.565305713,8.786621791,9.313979069,8.924535603,8.801212368,8.217395371,8.99434426,8.622185738,8.859334304,8.724292354,9.130025113
Ahyacinthus11418,7.120948648,8.386430786,7.945949118,6.47174412,8.279838037,7.050966582,7.431327268,7.27222301,7.445273346,8.14705995,7.023610874,7.744756356,7.325352058,6.47174412,6.47174412
Ahyacinthus11419,7.687470975,7.418110163,7.422450743,6.47174412,7.589820012,7.57783667,7.14428905,7.512374092,7.078829998,6.825069581,7.167313758,6.47174412,7.470814419,6.47174412,7.061227487
Ahyacinthus05169,11.67612112,10.24801133,11.57617237,9.869335654,12.24374078,10.46728929,9.236169327,11.00110012,13.86097036,11.88877332,11.83414957,9.370132411,11.97042979,6.47174412,12.29530769
Ahyacinthus05168,8.0954945,8.518433976,8.71010541,7.633149875,8.368676174,8.797546386,8.695398783,9.006388364,7.99912806,8.02298069,7.792699093,6.47174412,8.43761938,6.47174412,8.264161231
Ahyacinthus05163,7.454722962,7.418110163,7.601797404,6.47174412,7.276664801,7.191534473,7.656396604,7.36739701,6.47174412,7.222923888,7.28450386,6.47174412,7.204248403,7.502782299,6.47174412
Ahyacinthus05162,15.58750274,15.41820955,16.24896864,16.10209908,15.90499979,16.26869275,15.30378148,15.34138039,16.33296723,15.93089743,15.69669025,16.12275813,14.96542364,15.9588184,15.47917502
Ahyacinthus05160,7.407234657,7.217655699,7.21564124,6.47174412,7.030917828,6.47174412,7.789072915,8.145254375,7.138668515,7.128717463,7.598692221,7.233172627,6.641505065,6.47174412,6.75920307
Ahyacinthus05167,9.617998276,9.304581122,8.986605165,6.47174412,9.595287895,8.506510555,9.416068559,9.452349914,8.389459227,9.169381084,9.220061388,8.186242383,8.913750222,6.47174412,9.315395957
Ahyacinthus05166,12.05537187,12.39309537,12.46793759,12.44448624,12.24273607,12.03509473,12.05144483,12.10773753,12.85031339,12.25904262,12.52649824,12.44370443,12.34787344,12.38443945,12.42528408
Ahyacinthus05165,12.26006759,11.72548123,12.10472183,11.89822731,12.25534456,12.13152715,11.34972619,12.15923976,12.74273971,12.23905716,11.98626132,12.05225833,11.60806609,11.62678196,12.45625357
Ahyacinthus05164,10.76413239,11.04739572,11.02940279,10.80497804,11.01817632,11.31030384,11.25574302,10.76157761,10.92405364,10.85202526,11.11087211,10.60906708,10.85344326,11.47311944,11.06123978
Ahyacinthus20229,13.35205457,13.38471332,12.34262659,12.92452857,12.30816584,12.59543139,13.71590818,13.69966279,12.38992455,12.29850772,12.58221131,12.32867076,12.93167404,13.3442815,13.20255595
Ahyacinthus20228,11.22372987,11.34271632,11.28344002,9.921500827,10.723686,11.22147755,11.18799351,11.16072711,10.92342891,10.73976133,10.78799751,10.7525227,10.53018887,10.07231867,10.94357596
Ahyacinthus14545,8.799212107,9.510019969,9.64557586,8.427496001,8.89546487,9.528991991,9.236169327,9.398522607,9.65713899,9.493551211,8.377699091,10.15733478,9.068378836,11.33452703,9.651174172
Ahyacinthus14544,9.376995479,9.061524494,8.880830354,9.143823011,9.036184776,8.339701314,9.128943405,9.64805827,8.722613602,8.214545606,8.745115548,8.890052953,9.412466604,8.527388694,9.162323309
Ahyacinthus14543,10.68557664,10.70602036,9.529555937,9.904324791,9.995805027,11.03879907,11.69808427,10.68186028,10.54773348,10.08291081,10.78297034,10.65521051,10.63581959,11.65705103,10.58007688
Ahyacinthus14542,7.856590629,7.914404931,7.740060901,6.47174412,6.47174412,8.513288421,9.44697365,8.116390456,6.47174412,7.825067697,8.577924427,6.47174412,8.099509883,6.47174412,7.460075642
Ahyacinthus14541,8.871204197,8.662205222,8.088579814,6.47174412,8.605480466,7.496780628,7.870664101,8.018207815,9.355061906,9.006253999,9.128168415,8.284263517,6.47174412,6.47174412,8.09437324
Ahyacinthus14540,9.830363918,8.529061535,8.701922382,9.898552908,9.626827284,8.436674833,8.491958588,9.089703572,10.11049723,10.54778495,9.746425839,8.94773268,9.591300996,9.058521129,8.09437324
Ahyacinthus20220,6.912681152,7.188221058,6.47174412,6.47174412,7.405285503,7.165853806,7.119326368,7.041349909,7.193247339,6.807021409,7.364147756,7.3793815,7.165389802,6.47174412,7.469729539
Ahyacinthus20223,11.24874794,11.55859213,11.67535541,11.45103414,11.29037791,11.39310005,11.50634437,11.38199636,11.69827467,11.3255617,10.97651603,12.40060763,11.59835925,12.2577727,11.33081195
Ahyacinthus20222,15.13946465,13.96688492,14.07915535,13.23609725,13.70969804,13.40349348,13.85186875,13.9911334,13.21170929,13.99201586,13.36398668,12.74317415,11.49505335,6.47174412,12.27280215
Ahyacinthus20225,12.55236973,13.34666905,13.71598493,11.72626343,13.52142971,12.31062771,11.6416826,13.11314844,13.34548746,12.61264422,12.77820888,12.34676568,12.60202435,11.25056588,13.43793215
Ahyacinthus20224,12.33680869,12.67853636,12.35306213,11.54751959,12.67759713,12.49550777,11.96611028,12.43062261,12.76501034,12.85551994,11.97844537,13.27150818,12.44945333,12.90768474,12.55683626
Ahyacinthus20227,7.281767143,7.869336842,8.128141766,6.47174412,7.044550139,7.139107651,7.179972477,7.256440983,7.49979987,7.333698673,7.707815738,6.47174412,7.165389802,7.815759249,6.47174412
Ahyacinthus20226,8.245650468,9.257740511,8.380694609,8.302253452,8.977656143,8.81376716,8.787614517,9.237053313,8.47575733,8.611647032,8.61922948,8.516131209,8.835320551,6.47174412,8.680169066
Ahyacinthus18439,7.636836427,7.468178001,8.110723265,6.47174412,6.905953768,7.53007927,7.213813881,7.264375152,7.463833742,7.967932157,7.195146092,7.909632151,7.457363221,8.352318168,7.59490351
Ahyacinthus18438,9.09239465,9.054415464,9.304864929,6.47174412,8.205998647,8.109934189,7.73091396,9.34760156,8.535978516,9.344535511,8.192594985,8.724184403,9.243643505,7.543080043,8.68667529
Ahyacinthus18433,7.27455546,7.495529335,7.689648798,6.47174412,7.218301448,7.811216921,6.883360624,7.420707492,7.583846972,7.750098273,7.075559662,6.792320149,7.535135378,6.47174412,7.460075642
Ahyacinthus18432,7.156396624,7.528567039,8.052249863,6.47174412,7.608877861,7.811216921,6.922344555,7.115031008,8.092105998,8.447723671,7.195146092,6.47174412,7.356617363,6.47174412,6.925140716
Ahyacinthus18431,10.44919013,10.4697287,11.24984602,9.040863133,11.49203308,12.37987677,10.21936443,10.68580539,12.17465028,11.6288012,11.13584972,11.55070575,10.14234318,12.02238182,11.11405622
Ahyacinthus18430,10.50177888,10.42132176,9.730927026,10.31648585,10.4163502,11.6095737,10.29939817,10.54572266,9.904416823,10.95068513,9.821753424,11.32965335,9.942473434,10.78241569,10.00818284
Ahyacinthus18437,15.92165837,16.21011894,18.11258852,18.11263588,17.95717889,18.81278183,16.2576803,16.42182618,18.55502159,17.38380273,18.06787073,18.33325537,17.33294904,17.8908941,18.93022728
Ahyacinthus18436,8.493286954,8.657420471,9.98059116,8.141481252,8.981637495,9.270205014,9.033395186,8.826324665,9.012617667,9.412992973,8.828630872,6.47174412,8.475399296,6.47174412,8.160290055
Ahyacinthus18435,10.61601628,9.603027926,9.376654484,10.9395306,9.35358992,9.917133739,9.78728528,8.049580291,9.583906788,10.16571538,8.763458607,9.322937206,9.282004967,10.74304372,8.630315215
Ahyacinthus18434,7.700840236,7.995272793,8.640304214,8.052145611,8.597544435,8.182696116,7.45576595,8.254195315,9.041305992,8.69035847,7.091858663,7.46768708,8.29872451,6.47174412,8.035536638
Ahyacinthus13708,10.24915759,9.210848787,9.164673889,10.08272003,9.825479211,9.82446587,11.46866526,9.819843777,9.087818146,9.375640267,9.160241408,9.119135169,8.81086782,10.02913249,8.737599578
Ahyacinthus13709,8.019146519,7.439931458,7.573056347,7.251334231,8.123449549,7.882365118,8.917222885,7.600748707,6.47174412,7.575854471,7.938444293,6.749513392,7.07967136,8.666804913,7.025914016
Ahyacinthus13700,8.526244703,8.082216053,8.827145376,6.47174412,7.248083673,8.164919553,7.92180991,8.848373941,7.653503052,8.628183933,9.104791284,8.018721248,7.822550679,8.738280969,7.979295855
Ahyacinthus13701,12.45560677,13.09908633,14.86869275,16.74436815,14.01409726,15.49527653,13.23330528,12.42812914,14.34315211,14.33091525,15.56415431,16.57653218,13.18826521,16.24749727,14.37194921
Ahyacinthus13702,8.232002561,7.752721385,7.422450743,9.093311202,8.486791114,6.47174412,8.275831634,7.945220547,6.47174412,6.944842884,6.47174412,8.459632568,7.386689435,6.47174412,7.79791765
Ahyacinthus13705,9.427966305,13.6283432,14.51657241,14.26098781,13.87121211,13.47464568,10.58382055,13.22001434,15.05023869,16.16582652,14.15397426,12.50670885,14.25076434,12.64101474,14.73783527
Ahyacinthus13706,7.608058954,8.166654511,8.861556359,8.742972404,7.420965036,6.47174412,7.589634452,7.360478449,7.335011394,8.009467241,7.956095374,7.405584683,6.47174412,6.47174412,8.291011608
Ahyacinthus02302,7.521366562,7.978727087,7.782210516,6.47174412,7.50940331,8.242920034,8.415206564,7.719567104,7.885967251,7.386761535,7.631144297,6.47174412,8.001509613,6.47174412,6.47174412
Ahyacinthus02303,7.627339766,7.896600713,7.21564124,6.47174412,6.987754871,6.47174412,7.306478651,7.611226816,7.653503052,6.970188696,7.902273981,7.641400547,8.415513812,6.47174412,8.338764939
Ahyacinthus02300,9.334831252,9.362773808,9.420922958,9.030127188,7.915339286,9.499963544,10.44866411,9.622309494,9.874793654,9.338473225,10.39356545,7.917247086,10.34938219,8.425279707,9.411970567
Ahyacinthus02301,8.309115854,8.101095406,7.805547904,6.47174412,7.197706138,8.610896141,8.957064031,8.14208189,8.135943593,7.466237446,8.698113209,6.47174412,8.667684979,6.47174412,7.420326918
Ahyacinthus02306,10.16388642,9.424094065,9.059802211,10.14241742,8.768909857,9.945932627,10.23957929,9.750392532,9.435580037,9.091701594,9.169269288,9.685796188,9.605223194,9.596673985,9.278162838
